onset	duration	trial_type	value	sample
7.49	0.0	right_hand	2	7490
17.544	0.0	left_hand	1	17544
27.595	0.0	left_hand	1	27595
37.648	0.0	left_hand	1	37648
47.699	0.0	left_hand	1	47699
57.751	0.0	left_hand	1	57751
67.803	0.0	right_hand	2	67803
77.853	0.0	right_hand	2	77853
87.907	0.0	left_hand	1	87907
97.958	0.0	right_hand	2	97958
108.01	0.0	right_hand	2	108010
118.062	0.0	right_hand	2	118062
128.114	0.0	left_hand	1	128114
138.165	0.0	left_hand	1	138165
148.217	0.0	right_hand	2	148217
158.269	0.0	right_hand	2	158269
168.319	0.0	left_hand	1	168319
178.373	0.0	left_hand	1	178373
188.425	0.0	left_hand	1	188425
198.476	0.0	left_hand	1	198476
208.527	0.0	right_hand	2	208527
218.579	0.0	right_hand	2	218579
228.63	0.0	right_hand	2	228630
238.684	0.0	right_hand	2	238684
248.736	0.0	left_hand	1	248736
258.787	0.0	right_hand	2	258787
268.839	0.0	left_hand	1	268839
278.89	0.0	left_hand	1	278890
288.942	0.0	right_hand	2	288942
298.993	0.0	right_hand	2	298993
309.045	0.0	right_hand	2	309045
319.097	0.0	right_hand	2	319097
329.149	0.0	left_hand	1	329149
339.201	0.0	right_hand	2	339201
349.251	0.0	left_hand	1	349251
359.305	0.0	right_hand	2	359305
369.356	0.0	left_hand	1	369356
379.409	0.0	left_hand	1	379409
389.46	0.0	left_hand	1	389460
399.512	0.0	right_hand	2	399512
