onset	duration	trial_type	value	sample
9.966	0.0	left_hand	1	9966
20.016	0.0	left_hand	1	20016
30.083	0.0	right_hand	2	30083
40.133	0.0	right_hand	2	40133
50.183	0.0	right_hand	2	50183
60.233	0.0	right_hand	2	60233
70.283	0.0	right_hand	2	70283
80.332	0.0	left_hand	1	80332
90.382	0.0	right_hand	2	90382
100.482	0.0	left_hand	1	100482
110.532	0.0	left_hand	1	110532
120.582	0.0	left_hand	1	120582
130.632	0.0	left_hand	1	130632
140.682	0.0	left_hand	1	140682
150.799	0.0	right_hand	2	150799
160.848	0.0	right_hand	2	160848
170.898	0.0	right_hand	2	170898
180.948	0.0	right_hand	2	180948
190.998	0.0	left_hand	1	190998
201.048	0.0	left_hand	1	201048
211.098	0.0	left_hand	1	211098
221.148	0.0	right_hand	2	221148
231.198	0.0	right_hand	2	231198
241.248	0.0	right_hand	2	241248
251.298	0.0	left_hand	1	251298
261.348	0.0	right_hand	2	261348
271.398	0.0	right_hand	2	271398
281.448	0.0	left_hand	1	281448
291.498	0.0	right_hand	2	291498
301.548	0.0	left_hand	1	301548
311.598	0.0	left_hand	1	311598
321.648	0.0	right_hand	2	321648
331.697	0.0	left_hand	1	331697
341.747	0.0	right_hand	2	341747
351.797	0.0	left_hand	1	351797
361.847	0.0	left_hand	1	361847
371.897	0.0	right_hand	2	371897
381.947	0.0	right_hand	2	381947
391.997	0.0	left_hand	1	391997
402.114	0.0	left_hand	1	402114
