name	x	y	z
FP1	-0.14978933334350586	0.31199514865875244	0.9382015466690063
FPZ	0.0003228187561035156	0.32163405418395996	0.9468640089035034
FP2	0.15053904056549072	0.31440556049346924	0.9372764229774475
AF3	-0.22445642948150635	0.24697017669677734	0.9426690936088562
AF4	0.22520720958709717	0.25098752975463867	0.9414281249046326
F7	-0.596561074256897	0.20197629928588867	0.7767370939254761
F5	-0.44784969091415405	0.19474506378173828	0.8726425766944885
F3	-0.29669296741485596	0.1920177936553955	0.9354690909385681
F1	-0.1479811668395996	0.1920177936553955	0.9701704382896423
FZ	0.0007306337356567383	0.1920177936553955	0.981391191482544
F2	0.15147972106933594	0.1920177936553955	0.9696303606033325
F4	0.3001915216445923	0.1938028335571289	0.9339836835861206
F6	0.45086801052093506	0.19956588745117188	0.8699950575828552
F8	0.5992459058761597	0.20519018173217773	0.773822546005249
FT7	-0.6002281904220581	0.12151074409484863	0.7905449271202087
FC5	-0.4494791030883789	0.11526334285736084	0.8858233094215393
FC3	-0.29873019456863403	0.11526334285736084	0.9473513960838318
FC1	-0.14647066593170166	0.11439883708953857	0.9825778603553772
FCZ	0.0007306337356567383	0.11258578300476074	0.99364173412323
FC2	0.15147972106933594	0.11526334285736084	0.9817169904708862
FC4	0.30222880840301514	0.11615586280822754	0.9461318850517273
FC6	0.4509406089782715	0.11794078350067139	0.8847273588180542
FT8	0.5976152420043945	0.11883330345153809	0.7929279208183289
T7	-0.6022653579711914	0.03672385215759277	0.797450840473175
C5	-0.4494791030883789	0.03761625289916992	0.8924984931945801
C3	-0.29669296741485596	0.03850877285003662	0.9541961550712585
C1	-0.1479811668395996	0.03761625289916992	0.9882745742797852
CZ	0.0012042522430419922	0.037211060523986816	0.9993066787719727
C2	0.15053904056549072	0.03887343406677246	0.9878394603729248
C4	0.29815447330474854	0.03940129280090332	0.9537040591239929
C6	0.44890332221984863	0.04029381275177002	0.8926713466644287
T8	0.5996525287628174	0.04118633270263672	0.7991999387741089
M1	-0.7509772181510925	-0.040923118591308594	0.6590588092803955
TP7	-0.6002281904220581	-0.040923118591308594	0.7987812161445618
CP5	-0.4494791030883789	-0.040923118591308594	0.8923529386520386
CP3	-0.30280447006225586	-0.04181563854217529	0.952134907245636
CP1	-0.15409255027770996	-0.04181563854217529	0.9871711730957031
CPZ	-0.0013064146041870117	-0.040923118591308594	0.999161422252655
CP2	0.15053904056549072	-0.041472792625427246	0.987733781337738
CP4	0.30222880840301514	-0.040923118591308594	0.9523565769195557
CP6	0.4448291063308716	-0.040923118591308594	0.8946800231933594
TP8	0.5955780744552612	-0.040923118591308594	0.8022543787956238
M2	0.750401496887207	-0.040923118591308594	0.6597142219543457
P7	-0.6026725172996521	-0.14752990007400513	0.7842326164245605
P5	-0.44784969091415405	-0.12985366582870483	0.8846291303634644
P3	-0.29669296741485596	-0.12214022874832153	0.9471299052238464
P1	-0.1520555019378662	-0.11946272850036621	0.9811257719993591
PZ	-0.0013064146041870117	-0.11767768859863281	0.9930509924888611
P2	0.15147972106933594	-0.11857020854949951	0.9813230633735657
P4	0.301533579826355	-0.11940866708755493	0.9459487795829773
P6	0.4525712728500366	-0.12583637237548828	0.8828048706054688
P8	0.6012831926345825	-0.14913684129714966	0.7849947810173035
PO7	-0.47025811672210693	-0.23430383205413818	0.8508578538894653
PO5	-0.3011751174926758	-0.20939642190933228	0.9302938580513
PO3	-0.14978933334350586	-0.2029687762260437	0.9676604866981506
POZ	-0.00045490264892578125	-0.20141690969467163	0.9795054793357849
PO4	0.15053904056549072	-0.19975483417510986	0.9682127833366394
PO6	0.3018221855163574	-0.20859295129776	0.9302646517753601
PO8	0.4627569913864136	-0.23591071367263794	0.8545186519622803
CB1	-0.309323787689209	-0.29375994205474854	0.9044467210769653
O1	-0.1500183343887329	-0.30420905351638794	0.9407185316085815
OZ	0.0003228187561035156	-0.3184182643890381	0.9479502439498901
O2	0.1474055051803589	-0.30420905351638794	0.9411314725875854
CB2	0.3018221855163574	-0.2889392375946045	0.9085248708724976
