filename	acq_time
eeg/sub-79_ses-02_task-hybridonline_acq-graz_run-01_eeg.vhdr	2025-08-07T02:03:25.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-graz_run-02_eeg.vhdr	2025-08-07T02:09:19.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-grazonline_run-01_eeg.vhdr	2025-08-07T03:07:25.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-ssmvep_run-01_eeg.vhdr	2025-08-07T02:45:27.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-ssmvep_run-02_eeg.vhdr	2025-08-07T02:58:48.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-ssvideo_run-01_eeg.vhdr	2025-08-07T03:19:49.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-ssvideo_run-02_eeg.vhdr	2025-08-07T03:27:30.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-ssvideoonline_run-01_eeg.vhdr	2025-08-07T03:35:20.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-video_run-01_eeg.vhdr	2025-08-07T03:44:08.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-video_run-02_eeg.vhdr	2025-08-07T03:52:21.000000Z
eeg/sub-79_ses-02_task-hybridonline_acq-videoonline_run-01_eeg.vhdr	2025-08-07T03:59:24.000000Z
