onset	duration	trial_type	value	sample
12.655	0.0	left_hand	1	12655
21.705	0.0	rest	4	21705
30.734	0.0	feet	3	30734
39.77	0.0	right_hand	2	39770
48.783	0.0	right_hand	2	48783
57.818	0.0	feet	3	57818
66.851	0.0	rest	4	66851
75.88	0.0	left_hand	1	75880
84.905	0.0	feet	3	84905
93.949	0.0	rest	4	93949
102.992	0.0	right_hand	2	102992
112.027	0.0	left_hand	1	112027
121.069	0.0	right_hand	2	121069
130.104	0.0	rest	4	130104
139.137	0.0	feet	3	139137
148.165	0.0	left_hand	1	148165
157.198	0.0	rest	4	157198
166.224	0.0	feet	3	166224
175.259	0.0	right_hand	2	175259
184.293	0.0	left_hand	1	184293
193.329	0.0	feet	3	193329
202.363	0.0	left_hand	1	202363
211.397	0.0	rest	4	211397
220.434	0.0	right_hand	2	220434
229.469	0.0	right_hand	2	229469
238.511	0.0	left_hand	1	238511
247.562	0.0	rest	4	247562
256.598	0.0	feet	3	256598
265.63	0.0	right_hand	2	265630
274.673	0.0	rest	4	274673
283.7	0.0	feet	3	283700
292.744	0.0	left_hand	1	292744
301.786	0.0	rest	4	301786
310.822	0.0	right_hand	2	310822
319.864	0.0	feet	3	319864
328.902	0.0	left_hand	1	328902
337.921	0.0	feet	3	337921
346.96	0.0	rest	4	346960
355.994	0.0	left_hand	1	355994
365.03	0.0	right_hand	2	365030
