filename	acq_time
eeg/sub-76_ses-01_task-hybridonline_acq-graz_run-01_eeg.vhdr	2025-04-07T14:18:44.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-graz_run-02_eeg.vhdr	2025-04-07T14:24:42.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-grazonline_run-01_eeg.vhdr	2025-04-07T14:05:00.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-ssmvep_run-01_eeg.vhdr	2025-04-07T13:48:09.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-ssmvep_run-02_eeg.vhdr	2025-04-07T13:54:10.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-ssvideo_run-01_eeg.vhdr	2025-04-07T13:02:17.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-ssvideo_run-02_eeg.vhdr	2025-04-07T13:08:46.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-ssvideoonline_run-01_eeg.vhdr	2025-04-07T13:36:09.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-video_run-01_eeg.vhdr	2025-04-07T12:27:06.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-video_run-02_eeg.vhdr	2025-04-07T12:34:35.000000Z
eeg/sub-76_ses-01_task-hybridonline_acq-videoonline_run-01_eeg.vhdr	2025-04-07T12:51:34.000000Z
