filename	acq_time
eeg/sub-78_ses-01_task-hybridonline_acq-graz_run-01_eeg.vhdr	2025-09-07T01:57:45.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-graz_run-02_eeg.vhdr	2025-09-07T02:03:39.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-grazonline_run-01_eeg.vhdr	2025-09-07T03:00:27.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-ssmvep_run-01_eeg.vhdr	2025-09-07T02:45:12.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-ssmvep_run-02_eeg.vhdr	2025-09-07T02:51:21.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-ssvideo_run-01_eeg.vhdr	2025-09-07T03:07:26.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-ssvideo_run-02_eeg.vhdr	2025-09-07T03:13:45.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-ssvideoonline_run-01_eeg.vhdr	2025-09-07T03:23:06.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-video_run-01_eeg.vhdr	2025-09-07T02:21:05.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-video_run-02_eeg.vhdr	2025-09-07T02:27:49.000000Z
eeg/sub-78_ses-01_task-hybridonline_acq-videoonline_run-01_eeg.vhdr	2025-09-07T02:37:33.000000Z
